,x,y,size,color,animation_frame
19453,-0.5482110342935236,6.431435300000795,2,2,19
19454,-0.5453227781716299,6.4252025092688605,1,1,25
19455,-0.5424440407390306,6.41897531362568,2,2,35
19456,-0.5395748120307899,6.412753742060621,1,1,27
19457,-0.5367150820436644,6.4065378235370245,2,2,36
19458,-0.5338648407361586,6.400327586992098,2,1,29
19459,-0.5310240780285448,6.394123061336709,1,2,29
19460,-0.5281927838029186,6.387924275455311,1,1,15
19461,-0.5253709479032543,6.381731258205811,2,2,26
19462,-0.5225585601354266,6.375544038419376,1,1,38
19463,-0.5197556102672688,6.369362644900359,1,1,4
19464,-0.5169620880286108,6.363187106426149,2,2,29
19465,-0.5141779831113389,6.357017451747055,2,1,17
19466,-0.5114032851694159,6.350853709586126,2,1,9
19467,-0.5086379838189391,6.344695908639047,1,1,11
19468,-0.5058820686381962,6.338544077574038,1,2,17
19469,-0.5031355291676861,6.332398245031665,2,1,4
19470,-0.5003983549101779,6.326258439624724,1,2,40
19471,-0.49767053533076566,6.320124689938153,1,2,31
19472,-0.49495205985689167,6.313997024528845,1,2,28
19473,-0.49224291787840363,6.307875471925526,2,2,40
19474,-0.4895430987476115,6.301760060628657,2,2,1
19475,-0.48685259177931056,6.295650819110258,1,2,34
19476,-0.48417138625084255,6.289547775813809,2,1,11
19477,-0.4814994714021348,6.283450959154095,2,2,26
19478,-0.4788368364357605,6.277360397517109,1,1,21
19479,-0.47618347051696347,6.271276119259872,1,2,36
19480,-0.473539362773715,6.265198152710329,1,2,30
19481,-0.47090450229677316,6.259126526167249,1,1,25
19482,-0.4682788781397055,6.253061267900018,2,2,10
19483,-0.46566247931894844,6.247002406148576,2,1,36
19484,-0.4630552948138648,6.240949969123276,2,1,32
19485,-0.46045731356676883,6.23490398500471,2,2,13
19486,-0.45786852448298493,6.228864481943613,1,2,15
19487,-0.45528891643090574,6.222831488060745,1,1,2
19488,-0.4527184782420182,6.2168050314467385,1,2,18
19489,-0.45015719871096144,6.210785140161956,2,1,1
19490,-0.4476050665955869,6.204771842236409,1,2,17
19491,-0.4450620706169827,6.1987651656695695,1,1,39
19492,-0.4425281994595379,6.192765138430277,1,2,38
19493,-0.44000344177098294,6.186771788456589,2,2,10
19494,-0.43748778616245204,6.180785143655692,2,1,31
19495,-0.43498122120851046,6.1748052319037185,1,2,16
19496,-0.4324837354472139,6.168832081045635,1,2,1
19497,-0.4299953173801684,6.162865718895147,2,1,36
19498,-0.42751595547255716,6.156906173234514,2,2,12
19499,-0.42504563815320034,6.150953471814463,2,2,8
19500,-0.42258435381461557,6.145007642354057,2,2,31
19501,-0.4201320908130452,6.139068712540536,2,2,36
19502,-0.41768883746851704,6.133136710029205,1,2,37
19503,-0.41525458206490323,6.127211662443336,2,1,18
19504,-0.4128293128499507,6.121293597373987,2,1,2
19505,-0.4104130180353435,6.115382542379906,1,1,11
19506,-0.4080056857967467,6.109478524987397,2,2,15
19507,-0.40560730427386926,6.10358157269021,2,1,8
19508,-0.40321786157049483,6.097691712949372,2,1,29
19509,-0.4008373457545416,6.091808973193074,2,2,37
19510,-0.3984657448581232,6.08593338081659,2,1,23
19511,-0.3961030468775791,6.080064963182088,2,2,29
19512,-0.39374923977353454,6.074203747618515,2,2,27
19513,-0.39140431147096305,6.06834976142152,1,1,20
19514,-0.38906824985921634,6.062503031853258,2,1,27
19515,-0.38674104279208515,6.05666358614229,2,1,26
19516,-0.3844226780878615,6.050831451483498,2,2,27
19517,-0.3821131435293689,6.0450066550378825,1,1,32
19518,-0.3798124268640286,6.039189223932507,1,1,12
19519,-0.3775205158039027,6.033379185260305,1,2,12
19520,-0.37523739802576095,6.0275765660800324,2,2,27
19521,-0.37296306117111155,6.021781393416068,2,2,25
19522,-0.3706974928462642,6.015993694258321,1,1,22
19523,-0.36844068062239066,6.01021349556213,1,1,3
19524,-0.36619261203555814,6.004440824248079,2,1,21
19525,-0.3639532745867923,5.998675707201907,1,2,39
19526,-0.3617226557421374,5.992918171274408,1,1,29
19527,-0.35950074293269174,5.987168243281253,1,2,1
19528,-0.3572875235546687,5.9814259500028895,2,2,13
19529,-0.3550829849694595,5.975691318184432,1,2,10
19530,-0.35288711450366755,5.969964374535523,2,1,30
19531,-0.35069989944917057,5.964245145730187,1,2,9
19532,-0.3485213270631836,5.958533658406759,1,1,8
19533,-0.34635138456829334,5.9528299391677075,2,1,20
19534,-0.3441900591525245,5.947134014579542,2,1,6
19535,-0.34203733796938696,5.941445911172665,2,2,29
19536,-0.33989320813794166,5.9357656554413,1,1,33
19537,-0.3377576567428367,5.930093273843295,1,2,39
19538,-0.3356306708343697,5.9244287928000405,2,1,31
19539,-0.3335122374285522,5.918772238696372,1,1,25
19540,-0.331402343507144,5.913123637880376,2,2,39
19541,-0.32930097601771874,5.9074830166633285,2,1,40
19542,-0.32720812187372555,5.90185040131957,2,1,19
19543,-0.3251237679545265,5.89622581808633,1,2,1
19544,-0.32304790110546056,5.89060929316365,1,2,20
19545,-0.32098050813790696,5.8850008527142705,2,1,29
19546,-0.31892157582932235,5.879400522863476,1,2,39
19547,-0.3168710909233082,5.8738083296989805,1,2,11
19548,-0.3148290401296595,5.868224299270808,2,2,20
19549,-0.3127954101244325,5.862648457591207,1,2,35
19550,-0.31077018754998187,5.857080830634464,2,1,7
19551,-0.30875335901502604,5.851521444336815,1,2,36
19552,-0.306744911094711,5.845970324596357,2,1,5
19553,-0.30474483033064853,5.840427497272868,2,2,8
19554,-0.30275310323098154,5.834892988187713,1,1,15
19555,-0.30076971627044796,5.829366823123748,1,1,2
19556,-0.2987946558904206,5.823849027825145,2,2,6
19557,-0.2968279084989715,5.818339627997316,2,2,35
19558,-0.29486946047093665,5.812838649306798,2,1,7
19559,-0.29291929814795653,5.8073461173810825,2,1,35
19560,-0.29097740783854315,5.801862057808544,2,2,26
19561,-0.28904377581813145,5.796386496138296,1,1,17
19562,-0.2871183883291476,5.790919457880102,1,2,32
19563,-0.2852012315810495,5.785460968504211,2,2,15
19564,-0.2832922917503914,5.780011053441262,1,1,23
19565,-0.2813915549808907,5.774569738082196,2,2,32
19566,-0.27949900738346756,5.769137047778068,1,1,26
19567,-0.2776146350363118,5.763713007839978,2,1,38
19568,-0.2757384239849477,5.75829764353896,2,1,38
19569,-0.2738703602422762,5.75289098010583,2,2,6
19570,-0.27201042978864076,5.747493042731078,2,2,26
19571,-0.2701586185718927,5.742103856564774,1,1,8
19572,-0.26831491250743417,5.73672344671642,1,1,13
19573,-0.26647929747828375,5.731351838254836,1,2,13
19574,-0.2646517593351433,5.725989056208079,2,1,19
19575,-0.2628322838964397,5.720635125563272,1,1,2
19576,-0.26102085694839483,5.715290071266532,2,1,29
19577,-0.2592174642450784,5.7099539182228165,1,1,12
19578,-0.2574220915084775,5.704626691295849,1,2,5
19579,-0.25563472442853974,5.699308415307953,1,1,33
19580,-0.2538553486632403,5.693999115039982,2,2,11
19581,-0.25208394983864824,5.688698815231186,1,2,13
19582,-0.250320513548971,5.683407540579075,2,2,1
19583,-0.24856502535662145,5.678125315739326,1,1,7
19584,-0.24681747079228394,5.672852165325682,1,1,21
19585,-0.24507783535496008,5.667588113909795,1,2,34
19586,-0.2433461045120355,5.662333186021136,2,1,40
19587,-0.24162226369934656,5.6570874061469025,1,1,29
19588,-0.23990629832122637,5.6518507987318545,2,1,1
19589,-0.23819819375057397,5.646623388178236,2,2,11
19590,-0.23649793532891017,5.641405198845634,2,1,21
19591,-0.23480550836644692,5.636196255050905,1,1,17
19592,-0.23312089814213396,5.630996581068026,2,2,7
19593,-0.23144408990372572,5.625806201127974,1,2,1
19594,-0.22977506886784974,5.620625139418659,1,1,19
19595,-0.2281138202200527,5.61545342008476,1,2,3
19596,-0.2264603291148688,5.610291067227632,2,1,39
19597,-0.22481458067588725,5.605138104905212,1,2,34
19598,-0.22317655999579977,5.5999945571318674,1,2,3
19599,-0.22154625213646847,5.594860447878315,2,2,1
19600,-0.2199236421289941,5.589735801071505,2,1,18
19601,-0.21830871497376372,5.584620640594486,2,1,40
19602,-0.21670145564052118,5.57951499028631,1,2,37
19603,-0.21510184906842447,5.574418873941927,2,1,15
19604,-0.21350988016611633,5.569332315312073,2,2,6
19605,-0.2119255338117726,5.564255338103133,1,2,28
19606,-0.21034879485317073,5.559187965977048,2,1,6
19607,-0.2087796481077589,5.55413022255123,2,1,25
19608,-0.20721807836270445,5.549082131398393,1,2,7
19609,-0.20566407037496295,5.544043716046488,1,2,31
19610,-0.20411760887134753,5.539014999978588,1,1,32
19611,-0.20257867854857733,5.533996006632757,1,2,35
19612,-0.20104726407334772,5.52898675940195,2,2,36
19613,-0.19952335008239877,5.523987281633924,2,1,21
19614,-0.19800692118256524,5.5189975966310785,2,2,7
19615,-0.1964979619508463,5.514017727650402,2,2,26
19616,-0.19499645693447443,5.509047697903339,2,2,3
19617,-0.19350239065096628,5.504087530555664,2,1,12
19618,-0.192015747588194,5.499137248727393,1,1,39
19619,-0.19053651220444476,5.494196875492667,2,1,14
19620,-0.18906466892849227,5.489266433879671,2,1,12
19621,-0.18760020215964784,5.484345946870468,2,1,32
19622,-0.1861430962678304,5.4794354374009435,1,1,2
19623,-0.18469333559363663,5.474534928360691,2,2,22
19624,-0.18325090444839204,5.469644442592867,1,2,22
19625,-0.18181578711422144,5.464764002894115,1,2,32
19626,-0.18038796784411926,5.45989363201447,1,2,33
19627,-0.17896743086200098,5.455033352657222,1,1,28
19628,-0.1775541603627743,5.450183187478812,2,2,25
19629,-0.17614814051240882,5.445343159088762,1,2,36
19630,-0.17474935544798906,5.440513290049512,1,1,25
19631,-0.17335778927778675,5.435693602876359,2,2,39
19632,-0.17197342608132174,5.43088412003733,1,2,8
19633,-0.17059624990943462,5.426084863953093,1,1,2
19634,-0.16922624478433984,5.421295856996838,1,2,29
19635,-0.16786339469969672,5.416517121494155,2,1,40
19636,-0.16650768362068027,5.4117486797229795,1,1,36
19637,-0.1651590954840349,5.40699055391343,1,1,5
19638,-0.16381761419814547,5.402242766247744,1,2,32
19639,-0.16248322364310844,5.39750533886016,2,2,37
19640,-0.16115590767078608,5.392778293836811,2,2,29
19641,-0.1598356501048778,5.388061653215611,1,1,16
19642,-0.1585224347409913,5.383355438986187,1,1,16
19643,-0.1572162453466975,5.378659673089736,2,2,23
19644,-0.15591706566160368,5.373974377418928,1,2,30
19645,-0.15462487939741595,5.369299573817832,1,2,16
19646,-0.15333967023801262,5.364635284081793,1,1,5
19647,-0.1520614218394997,5.359981529957311,1,1,40
19648,-0.15079011783028234,5.355338333141962,1,1,37
19649,-0.14952574181113717,5.350705715284316,2,2,26
19650,-0.14826827735526746,5.346083697983784,1,2,8
19651,-0.14701770800837569,5.34147230279054,2,1,32
19652,-0.14577401728873524,5.336871551205452,1,2,8
19653,-0.14453718868724677,5.33228146467992,2,2,15
19654,-0.14330720566751043,5.327702064615814,1,2,39
19655,-0.14208405166589821,5.323133372365377,1,1,34
19656,-0.1408677100916102,5.318575409231098,1,1,26
19657,-0.1396581643267478,5.314028196465631,2,2,20
19658,-0.13845539772638532,5.309491755271697,2,1,14
19659,-0.13725939361862793,5.30496610680197,2,1,28
19660,-0.13607013530468529,5.300451272158974,1,2,11
19661,-0.13488760605893643,5.29594727239501,2,2,5
19662,-0.1337117891290037,5.291454128512043,1,2,21
19663,-0.13254266773581067,5.28697186146159,1,2,38
19664,-0.13138022507365515,5.282500492144621,1,1,22
19665,-0.13022444431028207,5.278040041411506,2,2,21
19666,-0.1290753085869417,5.273590530061849,1,2,32
19667,-0.12793280101846277,5.269151978844432,1,2,22
19668,-0.12679690469332555,5.264724408457119,1,2,32
19669,-0.12566760267372068,5.26030783954674,1,2,28
19670,-0.1245448779956224,5.255902292708991,2,1,22
19671,-0.12342871366886184,5.251507788488372,1,1,17
19672,-0.12231909267718619,5.247124347378037,1,2,5
19673,-0.12121599797833384,5.242751989819748,2,1,11
19674,-0.1201194125041001,5.238390736203733,1,1,3
19675,-0.11902931916041229,5.234040606868645,2,2,39
19676,-0.11794570082738945,5.229701622101401,2,2,19
19677,-0.11686854035941623,5.225373802137133,1,1,39
19678,-0.11579782058521668,5.221057167159089,2,1,32
19679,-0.11473352430791423,5.216751737298508,2,1,9
19680,-0.11367563430510595,5.212457532634554,1,1,2
19681,-0.11262413332893634,5.208174573194222,1,2,9
19682,-0.11157900410615801,5.2039028789522135,2,2,22
19683,-0.11054022933820581,5.199642469830867,1,1,34
19684,-0.10950779170127105,5.195393365700068,2,2,36
19685,-0.10848167384636259,5.191155586377144,2,2,33
19686,-0.10746185839938256,5.186929151626765,2,2,12
19687,-0.10644832796119356,5.182714081160854,2,1,11
19688,-0.10544106510769446,5.178510394638524,2,1,11
19689,-0.10444005238988216,5.174318111665929,1,2,24
19690,-0.1034452723339261,5.170137251796214,2,2,18
19691,-0.10245670744124295,5.165967834529411,2,1,4
19692,-0.10147434018855864,5.161809879312352,1,2,33
19693,-0.10049815302798303,5.1576634055385515,2,1,30
19694,-0.09952812838708493,5.153528432548166,2,1,23
19695,-0.0985642486689545,5.1494049796278345,2,1,18
19696,-0.0976064962522782,5.14529306601065,1,1,17
19697,-0.09665485349141376,5.141192710876037,2,2,6
19698,-0.09570930271645316,5.137103933349664,2,1,40
19699,-0.0947698262332977,5.133026752503348,1,2,12
19700,-0.09383640632373332,5.128961187354992,1,2,21
19701,-0.09290902524549376,5.124907256868464,1,1,29
19702,-0.09198766523233728,5.120864979953505,2,1,36
19703,-0.09107230849411563,5.11683437546567,2,1,33
19704,-0.09016293721685054,5.112815462206233,1,1,16
19705,-0.08925953356279763,5.108808258922061,2,1,25
19706,-0.08836207967052224,5.1048127843055555,1,1,22
19707,-0.08747055765497476,5.100829056994582,1,2,3
19708,-0.08658494960755501,5.09685709557234,1,1,12
19709,-0.08570523759618803,5.0928969185672965,1,2,32
19710,-0.08483140366539978,5.088948544453114,1,1,17
19711,-0.08396342983638189,5.085011991648523,2,2,25
19712,-0.08310129810706761,5.081087278517266,2,1,21
19713,-0.08224499045220772,5.077174423368017,2,1,40
19714,-0.0813944888234356,5.0732734444542595,2,1,3
19715,-0.08054977514934461,5.069384359974235,2,1,11
19716,-0.07971083133555815,5.065507188070831,2,1,24
19717,-0.07887763926480724,5.061641946831527,2,1,16
19718,-0.07805018079699583,5.057788654288269,2,1,19
19719,-0.0772284377692774,5.053947328417412,1,2,25
19720,-0.07641239199613126,5.050117987139638,1,2,14
19721,-0.07560202526942841,5.046300648319843,2,1,20
19722,-0.07479731935850834,5.042495329767071,1,1,12
19723,-0.07399825601025525,5.038702049234447,1,1,27
19724,-0.07320481694916461,5.034920824419061,1,1,8
19725,-0.07241698387741996,5.0311516729618875,2,2,38
19726,-0.07163473847496937,5.027394612447739,1,1,3
19727,-0.07085806239959229,5.023649660405141,1,1,28
19728,-0.07008693728697647,5.019916834306251,1,1,34
19729,-0.06932134475079489,5.016196151566819,1,1,15
19730,-0.0685612663827727,5.01248762954605,2,1,21
19731,-0.06780668375276552,5.008791285546561,2,2,13
19732,-0.067057578408831,5.005107136814272,2,1,36
19733,-0.06631393187730714,5.001435200538353,2,2,25
19734,-0.06557572566287972,4.997775493851112,2,1,11
19735,-0.06484294124865973,4.994128033827935,2,2,27
19736,-0.06411556009626067,4.990492837487203,1,1,6
19737,-0.06339356364586621,4.986869921790199,2,2,12
19738,-0.06267693331630814,4.98325930364104,1,1,25
19739,-0.06196565050514335,4.979660999886599,1,2,40
19740,-0.0612596965887224,4.976075027316406,2,1,28
19741,-0.060559052922267056,4.972501402662581,2,1,39
19742,-0.059863700839947964,4.968940142599773,1,1,8
19743,-0.059173621654953254,4.965391263745052,2,1,19
19744,-0.058488796659567265,4.961854782657834,1,1,19
19745,-0.05780920712524358,4.958330715839816,2,2,36
19746,-0.05713483430268367,4.954819079734899,1,2,12
19747,-0.05646565942190607,4.951319890729096,1,2,27
19748,-0.055801663692324505,4.94783316515045,1,1,33
19749,-0.05514282830282563,4.944358919268992,1,2,24
19750,-0.05448913442183881,4.940897169296619,1,2,27
19751,-0.05384056319741405,4.937447931387045,2,1,32
19752,-0.05319709575730021,4.9340112216357275,2,1,15
19753,-0.05255871320901488,4.930587056079754,1,2,5
19754,-0.05192539663992265,4.927175450697817,1,2,40
19755,-0.05129712711731341,4.923776421410111,1,1,9
19756,-0.05067388568847248,4.92038998407825,2,2,15
19757,-0.0500556533807601,4.917016154505208,2,2,28
19758,-0.04944241120168538,4.913654948435231,1,1,12
19759,-0.04883414013898552,4.910306381553786,1,1,26
19760,-0.04823082116069673,4.906970469487456,1,2,25
19761,-0.04763243521523272,4.903647227803883,2,1,3
19762,-0.047038963231463324,4.900336672011702,1,1,6
19763,-0.04645038611878562,4.897038817560439,1,2,19
19764,-0.045866684767202646,4.893753679840462,2,2,1
19765,-0.04528784004740213,4.890481274182911,2,1,11
19766,-0.044713832810827955,4.887221615859607,2,1,28
19767,-0.04414464388975899,4.8839747200829855,2,1,24
19768,-0.043580254097388096,4.880740602006038,1,2,23
19769,-0.04302064422789374,4.877519276722219,2,1,1
19770,-0.042465795056519116,4.874310759265382,2,2,34
19771,-0.041915687339651175,4.871115064609727,2,2,28
19772,-0.04137030181489267,4.867932207669697,2,2,29
19773,-0.04082961920114212,4.864762203299931,2,2,8
19774,-0.04029362019866917,4.861605066295178,1,1,18
19775,-0.039762285489194624,4.8584608113902545,2,1,14
19776,-0.039235595735962886,4.855329453259927,1,1,23
19777,-0.03871353158382134,4.852211006518891,1,2,3
19778,-0.038196073659299785,4.849105485721676,1,1,39
19779,-0.03768320257068316,4.846012905362573,1,2,38
19780,-0.03717489890809112,4.842933279875582,1,1,25
19781,-0.03667114324355753,4.839866623634335,1,1,19
19782,-0.03617191613110351,4.836812950952025,2,2,20
19783,-0.03567719810681726,4.833772276081339,1,2,20
19784,-0.03518696968893347,4.830744613214396,2,2,39
19785,-0.03470121137790701,4.827729976482683,1,1,12
19786,-0.034219903656493196,4.824728379956964,1,2,16
19787,-0.03374302698982424,4.82173983764724,2,2,36
19788,-0.03327056182548977,4.818764363502676,2,2,14
19789,-0.032802488593610665,4.815801971411527,1,2,23
19790,-0.03233878770691901,4.812852675201073,1,1,33
19791,-0.031879439560838045,4.8099164886375645,1,1,13
19792,-0.031424424533556296,4.806993425426143,2,1,11
19793,-0.030973722986107673,4.804083499210777,2,1,19
19794,-0.030527315262451643,4.801186723574221,1,1,16
19795,-0.03008518168954747,4.7983031120379165,1,2,34
19796,-0.02964730257743461,4.7954326780619425,2,2,34
19797,-0.029213658219312877,4.792575435044964,2,1,31
19798,-0.028784228891617112,4.789731396324149,1,2,9
19799,-0.028358994854098204,4.786900575175113,2,1,34
19800,-0.027937936349900425,4.784082984811856,1,1,21
19801,-0.027521033605642342,4.781278638386707,2,2,3
19802,-0.027108266831492037,4.778487548990249,1,1,6
19803,-0.026699616221247526,4.775709729651253,2,2,13
19804,-0.026295061952417337,4.772945193336645,1,1,36
19805,-0.02589458418629585,4.770193952951407,2,2,8
19806,-0.025498163068043946,4.767456021338538,1,1,28
19807,-0.025105778726769695,4.764731411278991,1,2,1
19808,-0.024717411275603906,4.762020135491611,2,2,7
19809,-0.024333040811780993,4.759322206633066,1,1,26
19810,-0.023952647416719697,4.756637637297799,1,1,37
19811,-0.023576211156098977,4.75396644001796,1,1,23
19812,-0.023203712079938977,4.75130862726335,2,2,17
19813,-0.02283513022268182,4.748664211441366,2,1,14
19814,-0.022470445603267854,4.7460332048969285,2,1,32
19815,-0.02210963822521714,4.743415619912435,1,2,39
19816,-0.021752688076707938,4.740811468707693,2,2,31
19817,-0.0213995751306582,4.738220763439886,2,1,40
19818,-0.02105027934480216,4.735643516203467,1,1,13
19819,-0.020704780661771473,4.733079739030149,2,1,11
19820,-0.020363059009176378,4.730529443888838,2,2,39
19821,-0.02002509429968247,4.727992642685545,2,1,32
19822,-0.019690866431092042,4.72546934726336,1,1,1
19823,-0.019360355286425282,4.722959569402393,1,1,35
19824,-0.019033540733997358,4.720463320819711,1,2,38
19825,-0.018710402627499814,4.717980613169278,2,1,39
19826,-0.01839092080608194,4.7155114580419095,1,1,17
19827,-0.018075075094428048,4.713055866965212,2,2,27
19828,-0.01776284530283949,4.710613851403531,2,2,17
19829,-0.017454211227313856,4.708185422757885,1,1,36
19830,-0.017149152649626978,4.705770592365939,1,2,8
19831,-0.016847649337410557,4.703369371501919,2,2,30
19832,-0.01654968104423384,4.7009817713765685,2,1,20
19833,-0.016255227509685177,4.698607803137116,1,1,40
19834,-0.015964268459449968,4.696247477867189,1,2,10
19835,-0.015676783605392403,4.693900806586778,2,2,9
19836,-0.015392752645637144,4.691567800252193,1,1,9
19837,-0.015112155264647502,4.6892484697559915,2,2,37
19838,-0.014834971133307263,4.686942825926933,1,2,6
19839,-0.01456117990900253,4.684650879529951,2,2,40
19840,-0.014290761235700064,4.682372641266054,1,2,15
19841,-0.014023694744029631,4.680108121772319,1,1,9
19842,-0.013759960051364059,4.677857331621825,2,1,4
19843,-0.013499536761901552,4.675620281323596,2,1,25
19844,-0.013242404466744394,4.67339698132256,1,2,28
19845,-0.012988542743981013,4.671187441999488,2,2,30
19846,-0.012737931158768052,4.668991673670965,1,1,3
19847,-0.012490549263409255,4.666809686589319,1,2,24
19848,-0.012246376597437656,4.664641490942585,1,1,22
19849,-0.012005392687697751,4.662487096854455,2,2,40
19850,-0.01176757704842457,4.660346514384226,1,1,32
19851,-0.011532909181325995,4.6582197535267476,1,2,27
19852,-0.011301368575665001,4.6561068242124,2,1,28
19853,-0.011072934708338988,4.654007736307001,2,1,17
19854,-0.010847587043962138,4.6519224996118105,1,1,21
19855,-0.010625305034947788,4.649851123863444,1,1,17
19856,-0.010406068121587952,4.647793618733843,2,2,21
19857,-0.01018985573213609,4.645749993830231,1,1,33
19858,-0.009976647282888046,4.643720258695065,2,2,13
19859,-0.009766422178264803,4.641704422805983,2,1,37
19860,-0.009559159810892327,4.639702495575771,2,2,32
19861,-0.009354839561684127,4.637714486352306,2,2,27
19862,-0.009153440799923841,4.635740404418523,1,2,10
19863,-0.008954942883345226,4.633780258992364,2,2,34
19864,-0.00875932515821485,4.631834059226732,1,2,9
19865,-0.008566566959414726,4.629901814209454,1,1,15
19866,-0.008376647610522545,4.627983532963237,1,2,18
19867,-0.008189546423894403,4.626079224445612,1,1,18
19868,-0.008005242700747569,4.624188897548917,2,1,34
19869,-0.007823715731240867,4.622312561100229,1,1,24
19870,-0.0076449447945577875,4.620450223861334,2,1,36
19871,-0.007468909158988028,4.618601894528683,1,2,18
19872,-0.007295588082010624,4.616767581733358,2,1,15
19873,-0.007124960810374584,4.61494729404102,1,1,16
19874,-0.006957006580181854,4.6131410399518655,1,2,9
19875,-0.006791704616970247,4.611348827900606,2,1,24
19876,-0.006629034135794262,4.609570666256403,2,2,27
19877,-0.006468974341308147,4.607806563322848,1,1,20
19878,-0.006311504427848881,4.606056527337912,1,2,25
19879,-0.006156603579517207,4.604320566473908,1,1,10
19880,-0.00600425097026073,4.602598688837451,1,2,21
19881,-0.005854425763957012,4.6008909024694296,1,1,14
19882,-0.005707107114494757,4.59919721534495,1,1,12
19883,-0.005562274165857207,4.5975176353733165,1,1,20
19884,-0.0054199060522042855,4.5958521703979756,1,2,34
19885,-0.005279981897955982,4.594200828196494,1,1,36
19886,-0.005142480817873792,4.592563616480514,2,1,27
19887,-0.005007381917143983,4.5909405428957175,1,1,33
19888,-0.004874664291460865,4.589331615021794,1,2,23
19889,-0.0047443070271083665,4.587736840372397,1,1,25
19890,-0.004616289201043402,4.586156226395106,1,2,32
19891,-0.004490589880979186,4.584589780471416,2,1,34
19892,-0.004367188125466989,4.583037509916658,1,1,13
19893,-0.004246062983979565,4.581499421980008,2,1,38
19894,-0.004127193496994536,4.579975523844433,2,2,22
19895,-0.004010558696076308,4.578465822626647,1,2,15
19896,-0.00389613760395956,4.576970325377091,2,1,34
19897,-0.0037839092346327132,4.575489039079907,1,2,34
19898,-0.003673852593419972,4.574021970652876,1,1,15
19899,-0.003565946677065054,4.572569126947418,1,2,1
19900,-0.003460170473813946,4.571130514748533,2,1,35
19901,-0.0033565029634986367,4.569706140774795,2,2,35
19902,-0.0032549231176193555,4.568296011678284,2,1,13
19903,-0.0031554098994282208,4.566900134044594,1,2,7
19904,-0.0030579422640128516,4.565518514392766,1,2,38
19905,-0.0029624991583787675,4.564151159175292,1,1,20
19906,-0.0028690595215330895,4.562798074778051,2,2,2
19907,-0.0027776022845682185,4.561459267520298,1,2,40
19908,-0.0026881063707443653,4.560134743654633,1,2,12
19909,-0.002600550695573317,4.558824509366957,1,2,21
19910,-0.002514914166902169,4.55752857077647,1,1,2
19911,-0.002431175684995999,4.556246933935609,2,1,38
19912,-0.0023493141426217928,4.554979604830044,2,2,9
19913,-0.002269308425131675,4.553726589378634,2,1,10
19914,-0.002191137410546842,4.552487893433412,2,2,1
19915,-0.0021147799696404025,4.5512635227795455,1,2,33
19916,-0.0020402149660212715,4.550053483135316,2,2,33
19917,-0.0019674212562180333,4.548857780152086,2,2,36
19918,-0.001896377689761913,4.54767641941428,2,2,17
19919,-0.0018270631092707126,4.54650940643935,1,2,21
19920,-0.0017594563505327393,4.545356746677758,2,1,7
19921,-0.0016935362425898853,4.544218445512938,1,2,21
19922,-0.0016292816078216225,4.543094508261273,1,1,25
19923,-0.0015666712620289792,4.541984940172089,2,2,15
19924,-0.0015056840145177349,4.540889746427605,1,1,30
19925,-0.0014462986681825476,4.539808932142914,2,1,14
19926,-0.0013884940195905658,4.538742502365965,2,1,7
19927,-0.001332248859065562,4.537690462077539,2,2,32
19928,-0.0012775419707712705,4.536652816191228,2,1,21
19929,-0.0012243521327954985,4.535629569553391,1,2,23
19930,-0.0011726581172342122,4.534620726943162,1,1,16
19931,-0.0011224386902749844,4.533626293072398,1,2,20
19932,-0.0010736726122811447,4.532646272585676,1,2,28
19933,-0.0010263386378759158,4.53168067006027,2,2,6
19934,-0.0009804155160259588,4.53072949000611,2,1,37
19935,-0.0009358819901255663,4.5297927368657875,1,1,12
19936,-0.0008927167980808426,4.528870415014516,1,2,26
19937,-0.0008508986723933445,4.52796252876011,2,1,27
19938,-0.0008104063402443157,4.52706908234298,2,1,26
19939,-0.0007712185235789097,4.526190079936092,1,2,21
19940,-0.0007333139391899192,4.525325525644968,1,2,2
19941,-0.0006966712988021028,4.524475423507644,2,1,14
19942,-0.0006612693091561918,4.523639777494673,2,1,10
19943,-0.0006270866720932167,4.522818591509087,2,1,8
19944,-0.0005941020846383571,4.522011869386396,2,1,28
19945,-0.0005622942390852645,4.521219614894552,1,1,28
19946,-0.0005316418230803707,4.520441831733948,2,2,39
19947,-0.00050212351970682,4.519678523537388,2,2,39
19948,-0.0004737180075688253,4.5189296938700725,1,2,12
19949,-0.00044640396087601217,4.518195346229585,1,1,20
19950,-0.00042016004952742745,4.5174754840458755,1,2,20
19951,-0.00039496493919592885,4.5167701106812315,2,1,24
19952,-0.00037079729141256267,4.516079229430289,2,2,9
19953,-0.0003476357636506433,4.51540284351999,1,2,34
19954,-0.0003254590094102059,4.514740956109572,1,1,27
19955,-0.000304245678302261,4.514093570290565,2,1,14
19956,-0.00028397441613325024,4.513460689086774,1,2,22
19957,-0.00026462386498921585,4.512842315454254,1,1,9
19958,-0.0002461726633202589,4.512238452281301,1,2,9
19959,-0.0002285994460249882,4.511649102388445,1,1,13
19960,-0.00021188284453475245,4.511074268528429,1,1,22
19961,-0.00019600148689812542,4.510513953386193,2,2,7
19962,-0.0001809339978653808,4.5099681595788725,2,1,21
19963,-0.00016665899897278308,4.509436889655781,2,1,40
19964,-0.00015315510862709683,4.508920146098388,2,2,26
19965,-0.00014040094219008664,4.508417931320324,2,1,38
19966,-0.00012837511206286194,4.507930247667356,2,2,20
